LATITUDE,LONGITUDE,HourlyPrecipitation,HourlyWindSpeed,DATES
40.77898,-73.96925,0.00,5.0,2013-07-17T12:51:00
40.77898,-73.96925,0.00,3.0,2013-07-17T13:51:00
40.77898,-73.96925,0.00,5.0,2013-07-17T14:51:00
40.77898,-73.96925,0.00,6.0,2013-07-17T15:51:00
40.77898,-73.96925,0.00,5.0,2013-07-17T16:51:00
40.77898,-73.96925,0.00,5.0,2013-07-17T17:51:00
40.77898,-73.96925,0.00,0.0,2013-07-17T18:51:00
40.77898,-73.96925,0.00,5.0,2013-07-17T19:51:00
40.77898,-73.96925,0.00,0.0,2013-07-17T20:51:00
40.77898,-73.96925,0.00,5.0,2013-07-17T21:51:00
40.77898,-73.96925,0.00,6.0,2013-07-17T22:51:00
40.77898,-73.96925,0.00,6.0,2013-07-17T23:51:00
40.77898,-73.96925,0.00,5.0,2013-07-18T00:51:00
40.77898,-73.96925,0.00,5.0,2013-07-18T01:51:00
40.77898,-73.96925,0.00,3.0,2013-07-18T02:51:00
40.77898,-73.96925,0.00,0.0,2013-07-18T03:51:00
40.77898,-73.96925,0.00,3.0,2013-07-18T04:51:00
40.77898,-73.96925,0.00,6.0,2013-07-18T05:51:00
40.77898,-73.96925,0.00,6.0,2013-07-18T06:51:00
40.77898,-73.96925,0.00,0.0,2013-07-18T07:51:00
40.77898,-73.96925,0.00,6.0,2013-07-18T08:51:00
40.77898,-73.96925,0.00,3.0,2013-07-18T09:51:00
40.77898,-73.96925,0.00,6.0,2013-07-18T10:51:00
40.77898,-73.96925,0.00,5.0,2013-07-18T11:51:00
40.77898,-73.96925,0.00,6.0,2013-07-18T12:51:00
40.77898,-73.96925,0.00,5.0,2013-07-18T13:51:00
40.77898,-73.96925,0.00,0.0,2013-07-18T15:51:00
40.77898,-73.96925,0.00,6.0,2013-07-18T16:51:00
40.77898,-73.96925,0.00,5.0,2013-07-18T17:51:00
40.77898,-73.96925,0.00,6.0,2013-07-18T18:51:00
40.77898,-73.96925,0.00,3.0,2013-07-18T19:51:00
40.77898,-73.96925,0.00,0.0,2013-07-18T20:51:00
40.77898,-73.96925,0.00,3.0,2013-07-18T21:51:00
40.77898,-73.96925,0.00,3.0,2013-07-18T22:51:00
40.77898,-73.96925,0.00,5.0,2013-07-18T23:51:00
40.77898,-73.96925,0.00,3.0,2013-07-19T00:51:00
40.77898,-73.96925,0.00,3.0,2013-07-19T01:51:00
40.77898,-73.96925,0.00,0.0,2013-07-19T02:51:00
40.77898,-73.96925,0.00,3.0,2013-07-19T03:51:00
40.77898,-73.96925,0.00,5.0,2013-07-19T04:51:00
40.77898,-73.96925,0.00,0.0,2013-07-19T05:51:00
40.77898,-73.96925,0.00,5.0,2013-07-19T06:51:00
40.77898,-73.96925,0.00,3.0,2013-07-19T07:51:00
40.77898,-73.96925,0.00,5.0,2013-07-19T09:51:00
40.77898,-73.96925,0.00,10.0,2013-07-19T12:51:00
40.77898,-73.96925,0.00,7.0,2013-07-19T13:51:00
40.77898,-73.96925,0.00,8.0,2013-07-19T14:51:00
40.77898,-73.96925,0.00,6.0,2013-07-19T17:51:00
40.77898,-73.96925,0.00,6.0,2013-07-19T18:51:00
40.77898,-73.96925,0.00,8.0,2013-07-19T19:51:00
40.77898,-73.96925,0.00,3.0,2013-07-19T21:51:00
40.77898,-73.96925,0.00,9.0,2013-07-19T22:51:00
40.77898,-73.96925,0.00,7.0,2013-07-19T23:51:00
40.77898,-73.96925,0.00,8.0,2013-07-20T00:51:00
40.77898,-73.96925,0.00,7.0,2013-07-20T01:51:00
40.77898,-73.96925,0.00,9.0,2013-07-20T02:51:00
40.77898,-73.96925,0.00,5.0,2013-07-20T03:51:00
40.77898,-73.96925,0.00,8.0,2013-07-20T04:51:00
40.77898,-73.96925,0.00,7.0,2013-07-20T06:51:00
40.77898,-73.96925,0.00,5.0,2013-07-20T07:51:00
40.77898,-73.96925,0.00,3.0,2013-07-20T08:51:00
40.77898,-73.96925,0.00,8.0,2013-07-20T09:51:00
40.77898,-73.96925,0.00,5.0,2013-07-20T10:51:00
40.77898,-73.96925,0.00,7.0,2013-07-20T12:51:00
40.77898,-73.96925,0.00,7.0,2013-07-20T13:51:00
40.77898,-73.96925,0.00,9.0,2013-07-20T15:51:00
40.77898,-73.96925,0.00,11.0,2013-07-20T16:51:00
40.77898,-73.96925,0.00,0.0,2013-07-20T17:51:00
40.77898,-73.96925,0.00,3.0,2013-07-20T18:51:00
40.77898,-73.96925,0.00,3.0,2013-07-20T20:51:00
40.77898,-73.96925,0.00,3.0,2013-07-20T21:51:00
40.77898,-73.96925,0.00,0.0,2013-07-20T22:51:00
40.77898,-73.96925,0.00,5.0,2013-07-20T23:51:00
40.77898,-73.96925,0.00,0.0,2013-07-21T00:51:00
40.77898,-73.96925,0.00,5.0,2013-07-21T01:51:00
40.77898,-73.96925,0.00,0.0,2013-07-21T02:51:00
40.77898,-73.96925,0.00,0.0,2013-07-21T03:51:00
40.77898,-73.96925,0.00,6.0,2013-07-21T04:51:00
40.77898,-73.96925,0.00,7.0,2013-07-21T05:51:00
40.77898,-73.96925,0.00,6.0,2013-07-21T06:51:00
40.77898,-73.96925,0.00,8.0,2013-07-21T07:51:00
40.77898,-73.96925,0.00,5.0,2013-07-21T08:51:00
40.77898,-73.96925,0.00,10.0,2013-07-21T09:51:00
40.77898,-73.96925,0.00,6.0,2013-07-21T10:51:00
40.77898,-73.96925,0.00,9.0,2013-07-21T11:51:00
40.77898,-73.96925,0.00,8.0,2013-07-21T12:51:00
40.77898,-73.96925,0.00,5.0,2013-07-21T13:51:00
40.77898,-73.96925,0.00,3.0,2013-07-21T14:51:00
40.77898,-73.96925,0.00,5.0,2013-07-21T15:51:00
40.77898,-73.96925,0.00,6.0,2013-07-21T16:51:00
40.77898,-73.96925,0.00,6.0,2013-07-21T17:51:00
40.77898,-73.96925,0.00,0.0,2013-07-21T18:51:00
40.77898,-73.96925,0.00,5.0,2013-07-21T19:51:00
40.77898,-73.96925,0.00,3.0,2013-07-21T20:51:00
40.77898,-73.96925,0.00,3.0,2013-07-21T21:51:00
40.77898,-73.96925,0.00,3.0,2013-07-21T22:51:00
40.77898,-73.96925,0.00,3.0,2013-07-21T23:51:00
40.77898,-73.96925,0.00,0.0,2013-07-22T00:51:00
40.77898,-73.96925,0.00,6.0,2013-07-22T01:51:00
40.77898,-73.96925,0.00,0.0,2013-07-22T02:51:00
40.77898,-73.96925,0.00,7.0,2013-07-22T03:51:00
40.77898,-73.96925,0.00,5.0,2013-07-22T04:51:00
40.77898,-73.96925,0.00,5.0,2013-07-22T05:51:00
40.77898,-73.96925,0.00,6.0,2013-07-22T06:51:00
40.77898,-73.96925,0.00,6.0,2013-07-22T07:51:00
40.77898,-73.96925,0.00,7.0,2013-07-22T08:51:00
40.77898,-73.96925,0.00,9.0,2013-07-22T09:51:00
40.77898,-73.96925,0.00,6.0,2013-07-22T10:51:00
40.77898,-73.96925,0,5.0,2013-07-22T11:51:00
40.77898,-73.96925,0,8.0,2013-07-22T12:31:00
40.77898,-73.96925,0.00,7.0,2013-07-22T12:51:00
40.77898,-73.96925,0.00,8.0,2013-07-22T13:51:00
40.77898,-73.96925,0.00,6.0,2013-07-22T14:51:00
40.77898,-73.96925,0.00,6.0,2013-07-22T15:51:00
40.77898,-73.96925,0.00,9.0,2013-07-22T17:51:00
40.77898,-73.96925,0,3.0,2013-07-22T18:44:00
40.77898,-73.96925,0,0.0,2013-07-22T18:51:00
40.77898,-73.96925,0.00,3.0,2013-07-22T19:51:00
40.77898,-73.96925,0.02,6.0,2013-07-22T20:51:00
40.77898,-73.96925,0.04,5.0,2013-07-22T21:18:00
40.77898,-73.96925,0.04,7.0,2013-07-22T21:51:00
40.77898,-73.96925,0,5.0,2013-07-22T22:12:00
40.77898,-73.96925,0,0.0,2013-07-22T22:22:00
40.77898,-73.96925,0,5.0,2013-07-22T22:32:00
40.77898,-73.96925,0,0.0,2013-07-22T22:37:00
40.77898,-73.96925,0.00,0.0,2013-07-22T22:51:00
40.77898,-73.96925,0.00,3.0,2013-07-22T23:51:00
40.77898,-73.96925,0.00,3.0,2013-07-23T00:51:00
40.77898,-73.96925,0.02,3.0,2013-07-23T01:51:00
40.77898,-73.96925,0.01,0.0,2013-07-23T02:01:00
40.77898,-73.96925,0.01,0.0,2013-07-23T02:08:00
40.77898,-73.96925,0.03,3.0,2013-07-23T02:17:00
40.77898,-73.96925,0.06,0.0,2013-07-23T02:36:00
40.77898,-73.96925,0.08,3.0,2013-07-23T02:46:00
40.77898,-73.96925,0.10,3.0,2013-07-23T02:51:00
40.77898,-73.96925,0.20,0.0,2013-07-23T03:46:00
40.77898,-73.96925,0.19,3.0,2013-07-23T03:51:00
40.77898,-73.96925,0.01,5.0,2013-07-23T03:59:00
40.77898,-73.96925,0.01,5.0,2013-07-23T04:05:00
40.77898,-73.96925,0.01,6.0,2013-07-23T04:14:00
40.77898,-73.96925,0.01,8.0,2013-07-23T04:17:00
40.77898,-73.96925,0.01,5.0,2013-07-23T04:37:00
40.77898,-73.96925,0.01,5.0,2013-07-23T04:46:00
40.77898,-73.96925,0,5.0,2013-07-23T04:51:00
40.77898,-73.96925,0.00,0.0,2013-07-23T05:51:00
40.77898,-73.96925,0.00,6.0,2013-07-23T06:51:00
40.77898,-73.96925,0.00,3.0,2013-07-23T07:51:00
40.77898,-73.96925,0.00,7.0,2013-07-23T08:51:00
40.77898,-73.96925,0.00,3.0,2013-07-23T09:51:00
40.77898,-73.96925,0.00,0.0,2013-07-23T10:51:00
40.77898,-73.96925,0.00,8.0,2013-07-23T12:51:00
40.77898,-73.96925,0.00,10.0,2013-07-23T14:51:00
40.77898,-73.96925,0.00,5.0,2013-07-23T15:51:00
40.77898,-73.96925,0,6.0,2013-07-23T16:51:00
40.77898,-73.96925,0.00,0.0,2013-07-23T17:51:00
40.77898,-73.96925,0.00,3.0,2013-07-23T18:51:00
40.77898,-73.96925,0.00,3.0,2013-07-23T19:51:00
40.77898,-73.96925,0.00,6.0,2013-07-23T20:51:00
40.77898,-73.96925,0.00,6.0,2013-07-23T21:51:00
40.77898,-73.96925,0.00,3.0,2013-07-23T22:51:00
40.77898,-73.96925,0.00,6.0,2013-07-23T23:51:00
40.77898,-73.96925,0.00,3.0,2013-07-24T00:51:00
40.77898,-73.96925,0.00,0.0,2013-07-24T01:51:00
40.77898,-73.96925,0.00,0.0,2013-07-24T02:51:00
40.77898,-73.96925,0.00,5.0,2013-07-24T03:51:00
40.77898,-73.96925,0.00,3.0,2013-07-24T04:51:00
40.77898,-73.96925,0.00,6.0,2013-07-24T05:51:00
40.77898,-73.96925,0.00,0.0,2013-07-24T07:51:00
40.77898,-73.96925,0.00,6.0,2013-07-24T08:51:00
40.77898,-73.96925,0.00,5.0,2013-07-24T09:51:00
40.77898,-73.96925,0.00,9.0,2013-07-24T10:51:00
40.77898,-73.96925,0.00,6.0,2013-07-24T11:51:00
40.77898,-73.96925,0.00,8.0,2013-07-24T12:51:00
40.77898,-73.96925,0.00,6.0,2013-07-24T14:51:00
40.77898,-73.96925,0.00,0.0,2013-07-24T15:51:00
40.77898,-73.96925,0.00,3.0,2013-07-24T16:51:00
40.77898,-73.96925,0.00,3.0,2013-07-24T17:51:00
40.77898,-73.96925,0.00,3.0,2013-07-24T18:51:00
40.77898,-73.96925,0.00,0.0,2013-07-24T19:51:00
40.77898,-73.96925,0.00,5.0,2013-07-24T20:51:00
40.77898,-73.96925,0.00,10.0,2013-07-24T21:51:00
40.77898,-73.96925,0.00,8.0,2013-07-24T22:51:00
40.77898,-73.96925,0.00,9.0,2013-07-24T23:51:00
40.77898,-73.96925,0.00,7.0,2013-07-25T00:51:00
40.77898,-73.96925,0.00,14.0,2013-07-25T01:51:00
40.77898,-73.96925,0.00,13.0,2013-07-25T02:51:00
40.77898,-73.96925,0.00,11.0,2013-07-25T03:51:00
40.77898,-73.96925,0.00,10.0,2013-07-25T04:51:00
40.77898,-73.96925,0.00,9.0,2013-07-25T05:51:00
40.77898,-73.96925,0.00,8.0,2013-07-25T06:51:00
40.77898,-73.96925,0.00,9.0,2013-07-25T07:51:00
40.77898,-73.96925,0.00,6.0,2013-07-25T08:51:00
40.77898,-73.96925,0.00,9.0,2013-07-25T09:51:00
40.77898,-73.96925,0.00,9.0,2013-07-25T10:51:00
40.77898,-73.96925,0.00,8.0,2013-07-25T11:51:00
40.77898,-73.96925,0.00,11.0,2013-07-25T12:51:00
40.77898,-73.96925,0.00,6.0,2013-07-25T13:51:00
40.77898,-73.96925,0.00,8.0,2013-07-25T14:51:00
40.77898,-73.96925,0.00,8.0,2013-07-25T15:51:00
40.77898,-73.96925,0.00,7.0,2013-07-25T16:51:00
40.77898,-73.96925,0.00,9.0,2013-07-25T17:51:00
40.77898,-73.96925,0.00,9.0,2013-07-25T18:51:00
40.77898,-73.96925,0.00,5.0,2013-07-25T19:51:00
40.77898,-73.96925,0.00,10.0,2013-07-25T20:51:00
40.77898,-73.96925,0,9.0,2013-07-25T21:51:00
40.77898,-73.96925,0.01,9.0,2013-07-25T22:51:00
40.77898,-73.96925,0.00,10.0,2013-07-25T23:51:00
40.77898,-73.96925,0.00,7.0,2013-07-26T00:51:00
40.77898,-73.96925,0.00,8.0,2013-07-26T01:51:00
40.77898,-73.96925,0.00,6.0,2013-07-26T02:51:00
40.77898,-73.96925,0.00,9.0,2013-07-26T03:51:00
40.77898,-73.96925,0.00,6.0,2013-07-26T04:51:00
40.77898,-73.96925,0.00,3.0,2013-07-26T05:51:00
40.77898,-73.96925,0.00,8.0,2013-07-26T06:51:00
40.77898,-73.96925,0.00,5.0,2013-07-26T07:51:00
40.77898,-73.96925,0.00,5.0,2013-07-26T08:51:00
40.77898,-73.96925,0.00,6.0,2013-07-26T09:51:00
40.77898,-73.96925,0.00,5.0,2013-07-26T10:51:00
40.77898,-73.96925,0.00,8.0,2013-07-26T11:51:00
40.77898,-73.96925,0.00,5.0,2013-07-26T13:51:00
40.77898,-73.96925,0.00,5.0,2013-07-26T14:51:00
40.77898,-73.96925,0.00,3.0,2013-07-26T15:51:00
40.77898,-73.96925,0.00,0.0,2013-07-26T16:51:00
40.77898,-73.96925,0.00,3.0,2013-07-26T18:51:00
40.77898,-73.96925,0.00,6.0,2013-07-26T19:51:00
40.77898,-73.96925,0.00,6.0,2013-07-26T20:51:00
40.77898,-73.96925,0.00,5.0,2013-07-26T21:51:00
40.77898,-73.96925,0.00,3.0,2013-07-26T22:51:00
40.77898,-73.96925,0.00,5.0,2013-07-26T23:51:00
40.77898,-73.96925,0.00,3.0,2013-07-27T00:51:00
40.77898,-73.96925,0.00,5.0,2013-07-27T01:51:00
40.77898,-73.96925,0.00,5.0,2013-07-27T02:51:00
40.77898,-73.96925,0.00,5.0,2013-07-27T03:51:00
40.77898,-73.96925,0.00,7.0,2013-07-27T04:51:00
40.77898,-73.96925,0.00,6.0,2013-07-27T05:51:00
40.77898,-73.96925,0.00,0.0,2013-07-27T06:51:00
40.77898,-73.96925,0.00,0.0,2013-07-27T07:51:00
40.77898,-73.96925,0.00,0.0,2013-07-27T08:51:00
40.77898,-73.96925,0.00,6.0,2013-07-27T09:51:00
40.77898,-73.96925,0.00,0.0,2013-07-27T11:51:00
40.77898,-73.96925,0.00,0.0,2013-07-27T12:51:00
40.77898,-73.96925,0.00,7.0,2013-07-27T13:51:00
40.77898,-73.96925,0.00,5.0,2013-07-27T14:51:00
40.77898,-73.96925,0.00,5.0,2013-07-27T15:51:00
40.77898,-73.96925,0.00,7.0,2013-07-27T16:51:00
40.77898,-73.96925,0.00,7.0,2013-07-27T17:51:00
40.77898,-73.96925,0.00,6.0,2013-07-27T18:51:00
40.77898,-73.96925,0.00,0.0,2013-07-27T19:51:00
40.77898,-73.96925,0.00,5.0,2013-07-27T20:51:00
40.77898,-73.96925,0.00,0.0,2013-07-27T21:51:00
40.77898,-73.96925,0.00,0.0,2013-07-27T22:51:00
40.77898,-73.96925,0.00,0.0,2013-07-27T23:51:00
40.77898,-73.96925,0.00,0.0,2013-07-28T00:51:00
40.77898,-73.96925,0.00,0.0,2013-07-28T01:51:00
40.77898,-73.96925,0.00,0.0,2013-07-28T02:51:00
40.77898,-73.96925,0.00,0.0,2013-07-28T03:51:00
40.77898,-73.96925,0.00,0.0,2013-07-28T04:51:00
40.77898,-73.96925,0.00,0.0,2013-07-28T05:51:00
40.77898,-73.96925,0.00,0.0,2013-07-28T06:51:00
40.77898,-73.96925,0.00,0.0,2013-07-28T07:51:00
40.77898,-73.96925,0.00,3.0,2013-07-28T08:51:00
40.77898,-73.96925,0.00,7.0,2013-07-28T11:51:00
40.77898,-73.96925,0,8.0,2013-07-28T13:51:00
40.77898,-73.96925,0.00,5.0,2013-07-28T16:51:00
40.77898,-73.96925,0.02,0.0,2013-07-28T17:51:00
40.77898,-73.96925,0.02,5.0,2013-07-28T18:11:00
40.77898,-73.96925,0.04,3.0,2013-07-28T18:33:00
40.77898,-73.96925,0.05,0.0,2013-07-28T18:46:00
40.77898,-73.96925,0.07,5.0,2013-07-28T18:51:00
40.77898,-73.96925,0.02,7.0,2013-07-28T18:59:00
40.77898,-73.96925,0.04,5.0,2013-07-28T19:09:00
40.77898,-73.96925,0.03,3.0,2013-07-28T19:51:00
40.77898,-73.96925,0.02,3.0,2013-07-28T21:51:00
40.77898,-73.96925,0.01,3.0,2013-07-28T22:04:00
40.77898,-73.96925,0.09,0.0,2013-07-28T22:51:00
40.77898,-73.96925,0.02,0.0,2013-07-28T23:01:00
40.77898,-73.96925,0,3.0,2013-07-28T23:51:00
40.77898,-73.96925,0.00,0.0,2013-07-29T00:51:00
40.77898,-73.96925,0.01,0.0,2013-07-29T01:51:00
40.77898,-73.96925,0.00,3.0,2013-07-29T02:51:00
40.77898,-73.96925,0.00,0.0,2013-07-29T03:51:00
40.77898,-73.96925,0.00,0.0,2013-07-29T04:51:00
40.77898,-73.96925,0.00,0.0,2013-07-29T05:51:00
40.77898,-73.96925,0.00,5.0,2013-07-29T06:51:00
40.77898,-73.96925,0.00,0.0,2013-07-29T07:51:00
40.77898,-73.96925,0.00,5.0,2013-07-29T08:51:00
40.77898,-73.96925,0.00,3.0,2013-07-29T09:51:00
40.77898,-73.96925,0.00,3.0,2013-07-29T10:51:00
40.77898,-73.96925,0.00,0.0,2013-07-29T11:51:00
40.77898,-73.96925,0.00,6.0,2013-07-29T12:51:00
40.77898,-73.96925,0.00,5.0,2013-07-29T13:51:00
40.77898,-73.96925,0.00,7.0,2013-07-29T15:51:00
40.77898,-73.96925,0.00,10.0,2013-07-29T16:51:00
40.77898,-73.96925,0.00,6.0,2013-07-29T17:51:00
40.77898,-73.96925,0.00,8.0,2013-07-29T18:51:00
40.77898,-73.96925,0.00,7.0,2013-07-29T19:51:00
40.77898,-73.96925,0.00,3.0,2013-07-29T20:51:00
40.77898,-73.96925,0.00,6.0,2013-07-29T21:51:00
40.77898,-73.96925,0.00,3.0,2013-07-29T22:51:00
40.77898,-73.96925,0.00,5.0,2013-07-29T23:51:00
40.77898,-73.96925,0.00,3.0,2013-07-30T00:51:00
40.77898,-73.96925,0.00,0.0,2013-07-30T01:51:00
40.77898,-73.96925,0.00,5.0,2013-07-30T02:51:00
40.77898,-73.96925,0.00,0.0,2013-07-30T03:51:00
40.77898,-73.96925,0.00,3.0,2013-07-30T04:51:00
40.77898,-73.96925,0.00,3.0,2013-07-30T05:51:00
40.77898,-73.96925,0.00,6.0,2013-07-30T06:51:00
40.77898,-73.96925,0.00,3.0,2013-07-30T07:51:00
40.77898,-73.96925,0.00,3.0,2013-07-30T08:51:00
40.77898,-73.96925,0.00,3.0,2013-07-30T09:51:00
40.77898,-73.96925,0.00,8.0,2013-07-30T10:51:00
40.77898,-73.96925,0.00,6.0,2013-07-30T11:51:00
40.77898,-73.96925,0.00,5.0,2013-07-30T12:51:00
40.77898,-73.96925,0.00,7.0,2013-07-30T13:51:00
40.77898,-73.96925,0.00,0.0,2013-07-30T14:51:00
40.77898,-73.96925,0.00,6.0,2013-07-30T15:51:00
40.77898,-73.96925,0.00,8.0,2013-07-30T16:51:00
40.77898,-73.96925,0.00,6.0,2013-07-30T17:51:00
40.77898,-73.96925,0.00,6.0,2013-07-30T18:51:00
40.77898,-73.96925,0.00,5.0,2013-07-30T19:51:00
40.77898,-73.96925,0.00,0.0,2013-07-30T20:51:00
40.77898,-73.96925,0.00,3.0,2013-07-30T21:51:00
40.77898,-73.96925,0.00,3.0,2013-07-30T22:51:00
40.77898,-73.96925,0.00,3.0,2013-07-30T23:51:00
40.77898,-73.96925,0.00,5.0,2013-07-31T00:51:00
40.77898,-73.96925,0.00,3.0,2013-07-31T01:51:00
40.77898,-73.96925,0.00,3.0,2013-07-31T02:51:00
40.77898,-73.96925,0.00,0.0,2013-07-31T03:51:00
40.77898,-73.96925,0.00,3.0,2013-07-31T04:51:00
40.77898,-73.96925,0.00,0.0,2013-07-31T05:51:00
40.77898,-73.96925,0.00,3.0,2013-07-31T06:51:00
40.77898,-73.96925,0.00,0.0,2013-07-31T07:51:00
40.77898,-73.96925,0.00,3.0,2013-07-31T08:51:00
40.77898,-73.96925,0.00,5.0,2013-07-31T09:51:00
40.77898,-73.96925,0.00,0.0,2013-07-31T10:51:00
40.77898,-73.96925,0.00,0.0,2013-07-31T11:51:00
40.77898,-73.96925,0.00,0.0,2013-07-31T12:51:00
40.77898,-73.96925,0.00,0.0,2013-07-31T13:51:00
40.77898,-73.96925,0.00,3.0,2013-07-31T14:51:00
40.77898,-73.96925,0.00,0.0,2013-07-31T15:51:00
40.77898,-73.96925,0.00,6.0,2013-07-31T16:51:00
40.77898,-73.96925,0.00,6.0,2013-07-31T17:51:00
40.77898,-73.96925,0.00,6.0,2013-07-31T18:51:00
40.77898,-73.96925,0.00,3.0,2013-07-31T19:51:00
40.77898,-73.96925,0.00,6.0,2013-07-31T20:51:00
40.77898,-73.96925,0.00,6.0,2013-07-31T21:51:00
40.77898,-73.96925,0.00,5.0,2013-07-31T22:51:00
40.77898,-73.96925,0.00,0.0,2013-07-31T23:51:00
40.77898,-73.96925,0.00,0.0,2013-08-01T00:51:00
40.77898,-73.96925,0.00,0.0,2013-08-01T01:51:00
40.77898,-73.96925,0.00,3.0,2013-08-01T02:51:00
40.77898,-73.96925,0.00,0.0,2013-08-01T03:51:00
40.77898,-73.96925,0.00,3.0,2013-08-01T04:51:00
40.77898,-73.96925,0.00,0.0,2013-08-01T05:51:00
40.77898,-73.96925,0.00,0.0,2013-08-01T06:51:00
40.77898,-73.96925,0.00,0.0,2013-08-01T07:51:00
40.77898,-73.96925,0.00,3.0,2013-08-01T08:51:00
40.77898,-73.96925,0,0.0,2013-08-01T09:51:00
40.77898,-73.96925,0.01,3.0,2013-08-01T10:31:00
40.77898,-73.96925,0.01,5.0,2013-08-01T10:47:00
40.77898,-73.96925,0.01,5.0,2013-08-01T10:51:00
40.77898,-73.96925,0.02,0.0,2013-08-01T11:20:00
40.77898,-73.96925,0.12,5.0,2013-08-01T11:32:00
40.77898,-73.96925,0.14,0.0,2013-08-01T11:44:00
40.77898,-73.96925,0.15,0.0,2013-08-01T11:51:00
40.77898,-73.96925,0,6.0,2013-08-01T11:59:00
40.77898,-73.96925,0.01,9.0,2013-08-01T12:11:00
40.77898,-73.96925,0.01,6.0,2013-08-01T12:19:00
40.77898,-73.96925,0.03,6.0,2013-08-01T12:30:00
40.77898,-73.96925,0.09,5.0,2013-08-01T12:51:00
40.77898,-73.96925,0.04,7.0,2013-08-01T13:51:00
40.77898,-73.96925,0.03,5.0,2013-08-01T14:28:00
40.77898,-73.96925,0.09,6.0,2013-08-01T14:51:00
40.77898,-73.96925,0.06,0.0,2013-08-01T15:49:00
40.77898,-73.96925,0,7.0,2013-08-01T16:51:00
40.77898,-73.96925,0,6.0,2013-08-01T17:02:00
40.77898,-73.96925,0,0.0,2013-08-01T17:13:00
40.77898,-73.96925,0,0.0,2013-08-01T17:39:00
40.77898,-73.96925,0,5.0,2013-08-01T17:51:00
40.77898,-73.96925,0.16,5.0,2013-08-01T19:04:00
40.77898,-73.96925,0.17,0.0,2013-08-01T19:09:00
40.77898,-73.96925,0.18,5.0,2013-08-01T19:18:00
40.77898,-73.96925,0.18,0.0,2013-08-01T19:46:00
40.77898,-73.96925,0.09,5.0,2013-08-01T19:51:00
40.77898,-73.96925,0.01,3.0,2013-08-01T20:51:00
40.77898,-73.96925,0.00,6.0,2013-08-01T21:51:00
40.77898,-73.96925,0,3.0,2013-08-01T22:44:00
40.77898,-73.96925,0,3.0,2013-08-01T22:46:00
40.77898,-73.96925,0,3.0,2013-08-01T22:51:00
40.77898,-73.96925,0.00,5.0,2013-08-01T23:51:00
40.77898,-73.96925,0.00,3.0,2013-08-02T00:51:00
40.77898,-73.96925,0.00,3.0,2013-08-02T01:51:00
40.77898,-73.96925,0.00,0.0,2013-08-02T02:51:00
40.77898,-73.96925,0.00,3.0,2013-08-02T03:51:00
40.77898,-73.96925,0.00,3.0,2013-08-02T04:51:00
40.77898,-73.96925,0.00,5.0,2013-08-02T05:51:00
40.77898,-73.96925,0.00,6.0,2013-08-02T06:51:00
40.77898,-73.96925,0.00,0.0,2013-08-02T07:51:00
40.77898,-73.96925,0.00,3.0,2013-08-02T08:51:00
40.77898,-73.96925,0.00,5.0,2013-08-02T09:51:00
40.77898,-73.96925,0.00,6.0,2013-08-02T10:51:00
40.77898,-73.96925,0.00,7.0,2013-08-02T11:51:00
40.77898,-73.96925,0.00,0.0,2013-08-02T12:51:00
40.77898,-73.96925,0.00,9.0,2013-08-02T14:51:00
40.77898,-73.96925,0.00,5.0,2013-08-02T15:51:00
40.77898,-73.96925,0.00,14.0,2013-08-02T16:51:00
40.77898,-73.96925,0.00,6.0,2013-08-02T17:51:00
40.77898,-73.96925,0.00,6.0,2013-08-02T20:51:00
40.77898,-73.96925,0.00,7.0,2013-08-02T21:51:00
40.77898,-73.96925,0.00,0.0,2013-08-02T22:51:00
40.77898,-73.96925,0.00,3.0,2013-08-02T23:51:00
40.77898,-73.96925,0.00,5.0,2013-08-03T00:51:00
40.77898,-73.96925,0.00,5.0,2013-08-03T02:51:00
40.77898,-73.96925,0.00,5.0,2013-08-03T03:51:00
40.77898,-73.96925,0.00,0.0,2013-08-03T04:51:00
40.77898,-73.96925,0.00,0.0,2013-08-03T05:51:00
40.77898,-73.96925,0.01,6.0,2013-08-03T06:51:00
40.77898,-73.96925,0,5.0,2013-08-03T07:51:00
40.77898,-73.96925,0,3.0,2013-08-03T08:51:00
40.77898,-73.96925,0.02,5.0,2013-08-03T11:51:00
40.77898,-73.96925,0.01,3.0,2013-08-03T12:51:00
40.77898,-73.96925,0.00,0.0,2013-08-03T15:51:00
40.77898,-73.96925,0.00,7.0,2013-08-03T17:51:00
40.77898,-73.96925,0.00,7.0,2013-08-03T18:51:00
40.77898,-73.96925,0.00,5.0,2013-08-03T19:51:00
40.77898,-73.96925,0.00,5.0,2013-08-03T20:51:00
40.77898,-73.96925,0.00,0.0,2013-08-03T22:51:00
40.77898,-73.96925,0.00,3.0,2013-08-03T23:51:00
40.77898,-73.96925,0.00,3.0,2013-08-04T00:51:00
40.77898,-73.96925,0.00,0.0,2013-08-04T01:51:00
40.77898,-73.96925,0.00,5.0,2013-08-04T02:51:00
40.77898,-73.96925,0.00,3.0,2013-08-04T03:51:00
40.77898,-73.96925,0.00,3.0,2013-08-04T04:51:00
40.77898,-73.96925,0.00,0.0,2013-08-04T05:51:00
40.77898,-73.96925,0.00,3.0,2013-08-04T06:51:00
40.77898,-73.96925,0.00,5.0,2013-08-04T07:51:00
40.77898,-73.96925,0.00,3.0,2013-08-04T08:51:00
